GPR84--EX33,f.13,99.9,Family A G protein-coupled receptor-like 
GPR85--SREB2,f.13,99.9,Family A G protein-coupled receptor-like 
GPR87--GPR95--FKSG78,f.13,99.9,Family A G protein-coupled receptor-like 
GPR88--STRG,f.13,99.5,Family A G protein-coupled receptor-like 
GPR98--KIAA0686--KIAA1943--MASS1--VLGR1,b.1,98.1,Immunoglobulin-like beta-sandwich 
GPR98--KIAA0686--KIAA1943--MASS1--VLGR1,b.29,95.0,Concanavalin A-like lectins_glucanases 
GPRASP2,a.118,82.0,alpha-alpha  uperhelix 
GPRC6A,c.93,96.4,Periplasmic binding protein-like I 
GPS1--COPS1--CSN1,a.118,82.6,alpha-alpha  uperhelix 
GPS1--COPS1--CSN1,a.4,96.4,DNA_RNA-binding 3-helical bundle 
GPSM1--AGS3,a.118,90.2,alpha-alpha  uperhelix 
GPSM2--LGN,a.118,99.4,alpha-alpha  uperhelix 
GPT2--AAT2--ALT2,c.67,83.2,PLP-dependent transferase-like 
GPT--AAT1--GPT1,c.67,80.1,PLP-dependent transferase-like 
GPX1,c.47,86.6,Thioredoxin fold 
GPX2,c.47,81.6,Thioredoxin fold 
GPX3--GPXP,c.47,81.2,Thioredoxin fold 
GPX3--GPXP,c.30,90.5,PreATP-grasp domain 
GPX4,c.47,86.0,Thioredoxin fold 
GPX5,c.47,81.7,Thioredoxin fold 
GPX6,c.47,81.0,Thioredoxin fold 
GRAP2--GADS--GRB2L--GRID,b.34,98.3,SH3-like barrel 
GRAP2--GADS--GRB2L--GRID,d.93,98.3,SH2-like 
GRAP,d.93,99.3,SH2-like 
GRAP,b.34,98.7,SH3-like barrel 
GRAPL,b.34,97.7,SH3-like barrel 
GRAPL,d.93,94.3,SH2-like 
GRASP,b.36,97.2,PDZ domain-like 
GRB10--GRBIR--KIAA0207,d.93,97.2,SH2-like 
GRB10--GRBIR--KIAA0207,b.55,91.1,PH domain-like barrel 
GRB10--GRBIR--KIAA0207,d.15,87.3,beta-Grasp (ubiquitin-like) 
GRB14,b.55,80.7,PH domain-like barrel 
GRB14,d.15,92.6,beta-Grasp (ubiquitin-like) 
GRB14,d.93,96.6,SH2-like 
GRB2--ASH,b.34,99.0,SH3-like barrel 
GRB2--ASH,d.93,99.5,SH2-like 
GRB7,b.55,92.6,PH domain-like barrel 
GRB7,d.15,81.7,beta-Grasp (ubiquitin-like) 
GRB7,d.93,97.0,SH2-like 
GREB1--KIAA0575,c.37,80.8,P-loop containing nucleoside triphosphate hydrolases 
GREB1L--C18orf6--KIAA1772,c.37,80.5,P-loop containing nucleoside triphosphate hydrolases 
GREM1--CKTSF1B1--DAND2--DRM--PIG2,g.17,87.0,Cystine-knot cytokines 
GREM2--CKTSF1B2--DAND3--PRDC,c.23,81.4,Flavodoxin-like 
GRHPR--GLXR--MSTP035,c.2,91.5,NAD(P)-binding Rossmann-fold domains 
GRHPR--GLXR--MSTP035,c.4,88.1,Nucleotide-binding domain 
GRHPR--GLXR--MSTP035,c.111,89.2,Activating enzymes of the ubiquitin-like proteins 
GRHPR--GLXR--MSTP035,c.5,95.7,MurCD N-terminal domain 
GRHPR--GLXR--MSTP035,c.23,98.5,Flavodoxin-like 
GRHPR--GLXR--MSTP035,c.3,87.3,FAD_NAD(P)-binding domain 
GRIA1--GLUH1--GLUR1,f.14,93.0,Gated ion channels 
GRIA1--GLUH1--GLUR1,c.94,97.3,Periplasmic binding protein-like II 
GRIA1--GLUH1--GLUR1,c.93,95.9,Periplasmic binding protein-like I 
GRIA2--GLUR2,f.14,92.7,Gated ion channels 
GRIA2--GLUR2,c.93,96.0,Periplasmic binding protein-like I 
GRIA2--GLUR2,c.94,97.8,Periplasmic binding protein-like II 
GRIA3--GLUR3--GLURC,c.94,97.4,Periplasmic binding protein-like II 
GRIA3--GLUR3--GLURC,c.93,83.5,Periplasmic binding protein-like I 
GRIA3--GLUR3--GLURC,f.14,94.1,Gated ion channels 
GRIA4--GLUR4,c.94,97.6,Periplasmic binding protein-like II 
GRIA4--GLUR4,c.93,95.7,Periplasmic binding protein-like I 
GRIA4--GLUR4,f.14,92.8,Gated ion channels 
GRID1--KIAA1220,c.94,97.6,Periplasmic binding protein-like II 
GRID1--KIAA1220,c.93,90.0,Periplasmic binding protein-like I 
GRID2--GLURD2,c.93,93.4,Periplasmic binding protein-like I 
GRID2--GLURD2,c.94,94.7,Periplasmic binding protein-like II 
GRID2IP,b.36,97.3,PDZ domain-like 
GRID2IP,a.207,100.0,Formin homology 2 domain (FH2 domain) 
GRIFIN,b.40,82.6,OB-fold 
GRIFIN,b.29,99.3,Concanavalin A-like lectins_glucanases 
GRIK1--GLUR5,c.94,95.1,Periplasmic binding protein-like II 
GRIK1--GLUR5,c.93,98.5,Periplasmic binding protein-like I 
GRIK2--GLUR6,c.94,85.2,Periplasmic binding protein-like II 
GRIK2--GLUR6,c.93,98.3,Periplasmic binding protein-like I 
GRIK3--GLUR7,c.94,96.6,Periplasmic binding protein-like II 
GRIK3--GLUR7,c.93,96.8,Periplasmic binding protein-like I 
GRIK4--GRIK,c.93,96.3,Periplasmic binding protein-like I 
GRIK4--GRIK,c.94,80.1,Periplasmic binding protein-like II 
GRIK5--GRIK2,c.93,96.1,Periplasmic binding protein-like I 
GRIK5--GRIK2,c.94,96.8,Periplasmic binding protein-like II 
GRIN1--NMDAR1,c.94,82.5,Periplasmic binding protein-like II 
GRIN1--NMDAR1,c.93,95.9,Periplasmic binding protein-like I 
GRIN1--NMDAR1,f.14,81.4,Gated ion channels 
GRIN2A--NMDAR2A,c.94,97.5,Periplasmic binding protein-like II 
GRIN2A--NMDAR2A,c.93,97.4,Periplasmic binding protein-like I 
GRIN2B--NMDAR2B,c.94,97.5,Periplasmic binding protein-like II 
GRIN2B--NMDAR2B,f.14,80.4,Gated ion channels 
GRIN2B--NMDAR2B,c.93,83.8,Periplasmic binding protein-like I 
GRIN2C--NMDAR2C,c.94,81.0,Periplasmic binding protein-like II 
GRIN2C--NMDAR2C,c.93,96.5,Periplasmic binding protein-like I 
GRIN2D--GluN2D--NMDAR2D,c.94,98.2,Periplasmic binding protein-like II 
GRIN2D--GluN2D--NMDAR2D,c.93,83.2,Periplasmic binding protein-like I 
GRIN3A--KIAA1973,c.94,98.0,Periplasmic binding protein-like II 
GRIN3A--KIAA1973,c.93,93.0,Periplasmic binding protein-like I 
GRIN3B,c.94,97.7,Periplasmic binding protein-like II 
GRIN3B,c.93,81.6,Periplasmic binding protein-like I 
GRIP1,b.36,98.4,PDZ domain-like 
GRIP2--KIAA1719,b.36,98.3,PDZ domain-like 
GRK1--RHOK,d.144,99.7,Protein kinase-like (PK-like) 
GRK1--RHOK,a.91,90.1,Regulator of G-protein signaling- RGS 
GRK4--GPRK2L--GPRK4,d.144,80.7,Protein kinase-like (PK-like) 
GRK4--GPRK2L--GPRK4,a.91,95.9,Regulator of G-protein signaling- RGS 
GRK5--GPRK5,d.144,99.5,Protein kinase-like (PK-like) 
GRK5--GPRK5,a.91,83.1,Regulator of G-protein signaling- RGS 
GRK6--GPRK6,d.144,99.6,Protein kinase-like (PK-like) 
GRK6--GPRK6,a.91,87.5,Regulator of G-protein signaling- RGS 
GRK7--GPRK7,d.144,86.1,Protein kinase-like (PK-like) 
GRK7--GPRK7,a.91,86.8,Regulator of G-protein signaling- RGS 
GRM1--GPRC1A--MGLUR1,c.93,80.1,Periplasmic binding protein-like I 
GRM2--GPRC1B--MGLUR2,c.93,95.9,Periplasmic binding protein-like I 
GRM3--GPRC1C--MGLUR3,c.93,96.6,Periplasmic binding protein-like I 
GRM3--GPRC1C--MGLUR3,b.153,90.1,PheT_TilS domain 
GRM4--GPRC1D--MGLUR4,c.93,98.0,Periplasmic binding protein-like I 
GRM5--GPRC1E--MGLUR5,c.93,98.4,Periplasmic binding protein-like I 
GRM6--GPRC1F--MGLUR6,c.93,97.9,Periplasmic binding protein-like I 
GRM7--GPRC1G--MGLUR7,c.93,97.7,Periplasmic binding protein-like I 
GRM8--GPRC1H--MGLUR8,c.93,97.5,Periplasmic binding protein-like I 
GRN,g.3,90.0,Knottins (small inhibitors- toxins- lectins) 
GRPEL1--GREPEL1,b.73,99.1,Head domain of nucleotide exchange factor GrpE 
GRPEL2,b.73,98.5,Head domain of nucleotide exchange factor GrpE 
GRPR,f.13,100.0,Family A G protein-coupled receptor-like 
GRSF1,d.58,96.4,Ferredoxin-like 
GRTP1--TBC1D6,a.69,98.3,Left-handed superhelix 
GRWD1--GRWD--KIAA1942--WDR28,b.68,86.8,6-bladed beta-propeller 
GRWD1--GRWD--KIAA1942--WDR28,b.69,96.8,7-bladed beta-propeller 
GRWD1--GRWD--KIAA1942--WDR28,b.70,95.0,8-bladed beta-propeller 
GRXCR1--DFNB25,c.47,99.1,Thioredoxin fold 
GRXCR1--DFNB25,e.59,88.2,FdhE-like 
GRXCR1--DFNB25,g.54,87.3,DnaJ_Hsp40 cysteine-rich domain 
GRXCR1--DFNB25,g.41,83.9,Rubredoxin-like 
GRXCR2,g.54,95.8,DnaJ_Hsp40 cysteine-rich domain 
GSC2--GSCL,a.4,98.6,DNA_RNA-binding 3-helical bundle 
GSC,a.4,98.3,DNA_RNA-binding 3-helical bundle 
GSG2,d.144,98.0,Protein kinase-like (PK-like) 
GSK3A,d.144,99.9,Protein kinase-like (PK-like) 
GSK3B,d.144,81.7,Protein kinase-like (PK-like) 
GSKIP--C14orf129--HSPC210,d.82,100.0,N domain of copper amine oxidase-like 
GSKIP--C14orf129--HSPC210,a.4,89.7,DNA_RNA-binding 3-helical bundle 
GSN,d.109,99.0,Gelsolin-like 
GSPT1--ERF3A,c.37,99.4,P-loop containing nucleoside triphosphate hydrolases 
GSPT1--ERF3A,b.44,96.9,Elongation factor_aminomethyltransferase common domain 
GSPT1--ERF3A,b.43,97.3,Reductase_isomerase_elongation factor common domain 
GSPT2--ERF3B,c.37,96.6,P-loop containing nucleoside triphosphate hydrolases 
GSPT2--ERF3B,b.43,96.9,Reductase_isomerase_elongation factor common domain 
GSPT2--ERF3B,b.44,97.2,Elongation factor_aminomethyltransferase common domain 
GSR--GLUR--GRD1,c.4,96.2,Nucleotide-binding domain 
GSR--GLUR--GRD1,d.87,98.7,CO dehydrogenase flavoprotein C-domain-like 
GSR--GLUR--GRD1,c.3,98.2,FAD_NAD(P)-binding domain 
GSS,c.30,100.0,PreATP-grasp domain 
GSS,d.142,100.0,ATP-grasp 
GSTA1,c.47,82.6,Thioredoxin fold 
GSTA1,a.45,94.2,GST C-terminal domain-like 
GSTA2--GST2,a.45,94.3,GST C-terminal domain-like 
GSTA2--GST2,c.47,81.9,Thioredoxin fold 
GSTA3,c.47,93.1,Thioredoxin fold 
GSTA3,a.45,94.3,GST C-terminal domain-like 
GSTA4,a.45,95.0,GST C-terminal domain-like 
GSTA4,c.47,84.4,Thioredoxin fold 
GSTA5,a.45,93.7,GST C-terminal domain-like 
GSTA5,c.47,88.2,Thioredoxin fold 
GSTCD,c.66,93.3,S-adenosyl-L-methionine-dependent methyltransferases 
GSTCD,a.45,93.0,GST C-terminal domain-like 
GSTK1--HDCMD47P,c.47,86.5,Thioredoxin fold 
GSTM1--GST1,a.45,95.4,GST C-terminal domain-like 
GSTM1--GST1,c.47,84.3,Thioredoxin fold 
GSTM2--GST4,a.45,94.3,GST C-terminal domain-like 
GSTM2--GST4,c.47,90.9,Thioredoxin fold 
GSTM3--GST5,a.45,95.1,GST C-terminal domain-like 
GSTM3--GST5,c.47,80.1,Thioredoxin fold 
GSTM4,c.47,86.5,Thioredoxin fold 
GSTM4,a.45,94.8,GST C-terminal domain-like 
GSTM5,a.45,91.0,GST C-terminal domain-like 
GSTM5,c.47,88.5,Thioredoxin fold 
GSTO1--GSTTLP28,c.47,97.7,Thioredoxin fold 
GSTO1--GSTTLP28,a.45,95.6,GST C-terminal domain-like 
GSTO2,a.45,85.5,GST C-terminal domain-like 
GSTO2,c.47,94.6,Thioredoxin fold 
GSTP1--FAEES3--GST3,a.45,93.6,GST C-terminal domain-like 
GSTP1--FAEES3--GST3,c.47,89.1,Thioredoxin fold 
GSTT1,c.47,97.8,Thioredoxin fold 
GSTT1,a.45,92.3,GST C-terminal domain-like 
GSTT2B--GSTT2,c.47,97.3,Thioredoxin fold 
GSTT2B--GSTT2,a.45,87.4,GST C-terminal domain-like 
GSTT2,c.47,97.3,Thioredoxin fold 
GSTT2,a.45,87.5,GST C-terminal domain-like 
GSTZ1--MAAI,a.45,95.0,GST C-terminal domain-like 
GSTZ1--MAAI,c.47,97.9,Thioredoxin fold 
GSX1--GSH1,a.4,98.7,DNA_RNA-binding 3-helical bundle 
GSX2--GSH2,a.4,98.7,DNA_RNA-binding 3-helical bundle 
GTDC1,c.87,94.6,UDP-Glycosyltransferase_glycogen phosphorylase 
GTF2A1L--ALF--GTF2A1LF,b.56,99.7,Transcription factor IIA (TFIIA)- beta-barrel domain 
GTF2A1L--ALF--GTF2A1LF,a.32,99.1,Transcription factor IIA (TFIIA)- alpha-helical domain 
GTF2A1--TF2A1,b.56,99.8,Transcription factor IIA (TFIIA)- beta-barrel domain 
GTF2A1--TF2A1,a.32,99.4,Transcription factor IIA (TFIIA)- alpha-helical domain 
GTF2A2--TF2A2,b.56,99.9,Transcription factor IIA (TFIIA)- beta-barrel domain 
GTF2A2--TF2A2,a.32,99.8,Transcription factor IIA (TFIIA)- alpha-helical domain 
GTF2B--TF2B--TFIIB,g.41,99.0,Rubredoxin-like 
GTF2B--TF2B--TFIIB,c.66,80.7,S-adenosyl-L-methionine-dependent methyltransferases 
GTF2B--TF2B--TFIIB,a.74,99.1,Cyclin-like 
GTF2E1--TF2E1,c.66,94.3,S-adenosyl-L-methionine-dependent methyltransferases 
GTF2E1--TF2E1,g.41,82.1,Rubredoxin-like 
GTF2E1--TF2E1,g.37,80.7,beta-beta-alpha zinc fingers 
GTF2E2--TF2E2,a.4,100.0,DNA_RNA-binding 3-helical bundle 
GTF2F1--RAP74,b.65,100.0,triple barrel 
GTF2F1--RAP74,a.4,99.9,DNA_RNA-binding 3-helical bundle 
GTF2F2--RAP30,b.65,100.0,triple barrel 
GTF2F2--RAP30,a.4,99.9,DNA_RNA-binding 3-helical bundle 
GTF2H1--BTF2,a.240,93.9,BSD domain-like 
GTF2H1--BTF2,b.55,93.5,PH domain-like barrel 
GTF2H2--BTF2P44,c.62,82.5,vWA-like 
GTF2H2--BTF2P44,g.44,81.8,RING_U-box 
GTF2H2--BTF2P44,g.49,99.8,Cysteine-rich domain 
GTF2H2--BTF2P44,d.58,84.2,Ferredoxin-like 
GTF2H2--BTF2P44,g.37,81.7,beta-beta-alpha zinc fingers 
GTF2H2C;--GTF2H2C_2--GTF2H2D,c.62,81.3,vWA-like 
GTF2H2C;--GTF2H2C_2--GTF2H2D,d.58,84.3,Ferredoxin-like 
GTF2H2C;--GTF2H2C_2--GTF2H2D,g.49,99.8,Cysteine-rich domain 
GTF2H2C;--GTF2H2C_2--GTF2H2D,g.37,81.7,beta-beta-alpha zinc fingers 
GTF2H2C;--GTF2H2C_2--GTF2H2D,g.44,82.0,RING_U-box 
GTF2H5--C6orf175--TTDA,d.295,100.0,TFB5-like 
GTF2I--BAP135--WBSCR6,d.288,99.9,GTF2I-like repeat 
GTF2IRD1--CREAM1--GTF3--MUSTRD1--RBAP2--WBSCR11--WBSCR12,d.288,99.9,GTF2I-like repeat 
GTF2IRD2B,d.288,99.8,GTF2I-like repeat 
GTF2IRD2B,c.55,98.8,Ribonuclease H-like motif 
GTF2IRD2--GTF2IRD2A,d.288,99.8,GTF2I-like repeat 
GTF2IRD2--GTF2IRD2A,c.55,99.0,Ribonuclease H-like motif 
GTF3A,g.37,87.4,beta-beta-alpha zinc fingers 
GTF3C2--KIAA0011,b.69,97.3,7-bladed beta-propeller 
GTF3C3,a.118,97.1,alpha-alpha  uperhelix 
GTF3C3,e.61,94.0,ImpE-like 
GTPBP10--OBGH2--UG0751c10,c.37,96.3,P-loop containing nucleoside triphosphate hydrolases 
GTPBP10--OBGH2--UG0751c10,b.117,99.8,Obg-fold 
GTPBP1,c.37,97.9,P-loop containing nucleoside triphosphate hydrolases 
GTPBP1,b.43,97.8,Reductase_isomerase_elongation factor common domain 
GTPBP1,b.44,97.6,Elongation factor_aminomethyltransferase common domain 
GTPBP2,c.37,96.6,P-loop containing nucleoside triphosphate hydrolases 
GTPBP2,b.43,97.3,Reductase_isomerase_elongation factor common domain 
GTPBP2,b.44,98.2,Elongation factor_aminomethyltransferase common domain 
GTPBP3--MTGP1,d.250,100.0,Folate-binding domain 
GTPBP3--MTGP1,c.37,96.8,P-loop containing nucleoside triphosphate hydrolases 
GTPBP3--MTGP1,a.24,99.9,Four-helical up-and-down bundle 
GTPBP4--CRFG--NOG1,c.37,96.8,P-loop containing nucleoside triphosphate hydrolases 
GTPBP6--PGPL,c.37,96.2,P-loop containing nucleoside triphosphate hydrolases 
GTPBP8,c.37,96.6,P-loop containing nucleoside triphosphate hydrolases 
GTSF1--FAM112B,g.37,84.1,beta-beta-alpha zinc fingers 
GTSF1L--C20orf65--FAM112A,g.37,97.4,beta-beta-alpha zinc fingers 
GUCA1A--C6orf131--GCAP--GCAP1--GUCA1,a.39,98.0,EF Hand-like 
GUCA1B--GCAP2,a.39,97.7,EF Hand-like 
GUCA1C--GCAP3,a.39,97.7,EF Hand-like 
GUCA2A--GUCA2,d.234,100.0,Proguanylin 
GUCA2B,d.234,100.0,Proguanylin 
GUCY1A2--GUC1A2--GUCSA2,d.58,99.6,Ferredoxin-like 
GUCY1A2--GUC1A2--GUCSA2,d.278,97.9,Ligand-binding domain in the NO signalling and Golgi transport 
GUCY1A3--GUC1A3--GUCSA3--GUCY1A1,d.278,95.7,Ligand-binding domain in the NO signalling and Golgi transport 
GUCY1A3--GUC1A3--GUCSA3--GUCY1A1,d.58,99.6,Ferredoxin-like 
GUCY1B2,d.58,99.8,Ferredoxin-like 
GUCY1B2,d.278,99.2,Ligand-binding domain in the NO signalling and Golgi transport 
GUCY1B3--GUC1B3--GUCSB3--GUCY1B1,d.278,99.9,Ligand-binding domain in the NO signalling and Golgi transport 
GUCY1B3--GUC1B3--GUCSB3--GUCY1B1,d.58,99.7,Ferredoxin-like 
GUCY2C--GUC2C--STAR,d.144,97.8,Protein kinase-like (PK-like) 
GUCY2C--GUC2C--STAR,c.93,95.1,Periplasmic binding protein-like I 
GUCY2C--GUC2C--STAR,d.58,99.8,Ferredoxin-like 
GUCY2D--CORD6--GUC1A4--GUC2D--RETGC--RETGC1,d.144,98.2,Protein kinase-like (PK-like) 
GUCY2D--CORD6--GUC1A4--GUC2D--RETGC--RETGC1,c.93,85.1,Periplasmic binding protein-like I 
GUCY2D--CORD6--GUC1A4--GUC2D--RETGC--RETGC1,d.58,99.8,Ferredoxin-like 
GUCY2F--GUC2F--RETGC2,c.93,86.4,Periplasmic binding protein-like I 
GUCY2F--GUC2F--RETGC2,d.58,99.8,Ferredoxin-like 
GUCY2F--GUC2F--RETGC2,d.144,98.2,Protein kinase-like (PK-like) 
GUF1,c.37,95.5,P-loop containing nucleoside triphosphate hydrolases 
GUF1,b.43,98.7,Reductase_isomerase_elongation factor common domain 
GUF1,d.58,97.5,Ferredoxin-like 
GUK1--GMK,c.37,98.6,P-loop containing nucleoside triphosphate hydrolases 
GULP1--CED6--GULP,b.55,99.7,PH domain-like barrel 
GUSB,c.1,95.8,TIM beta_alpha-barrel 
GUSB,b.18,97.9,Galactose-binding domain-like 
GUSB,b.1,96.2,Immunoglobulin-like beta-sandwich 
GUSBP11,b.18,97.0,Galactose-binding domain-like 
GUSBP1--SMA3,b.1,97.0,Immunoglobulin-like beta-sandwich 
GVINP1--GVIN1--VLIG1,c.37,88.6,P-loop containing nucleoside triphosphate hydrolases 
GXYLT1--GLT8D3,c.68,99.6,Nucleotide-diphospho-sugar transferases 
GXYLT2--GLT8D4,c.68,99.6,Nucleotide-diphospho-sugar transferases 
GYG1--GYG,c.68,99.7,Nucleotide-diphospho-sugar transferases 
GYG2,c.68,100.0,Nucleotide-diphospho-sugar transferases 
GYLTL1B--LARGE2--PP5656,c.68,99.7,Nucleotide-diphospho-sugar transferases 
GYS1--GYS,c.87,94.9,UDP-Glycosyltransferase_glycogen phosphorylase 
GYS2,c.87,95.1,UDP-Glycosyltransferase_glycogen phosphorylase 
GZF1--ZBTB23--ZNF336,g.37,93.0,beta-beta-alpha zinc fingers 
GZF1--ZBTB23--ZNF336,g.41,89.0,Rubredoxin-like 
GZF1--ZBTB23--ZNF336,d.42,99.0,POZ domain 
GZMA--CTLA3--HFSP,b.47,87.7,Trypsin-like serine proteases 
GZMB--CGL1--CSPB--CTLA1--GRB,b.47,99.9,Trypsin-like serine proteases 
GZMH--CGL2--CTSGL2,b.47,90.8,Trypsin-like serine proteases 
GZMK--TRYP2,b.47,100.0,Trypsin-like serine proteases 
GZMM--MET1,b.47,99.9,Trypsin-like serine proteases 
H1F0--H1FV,a.4,99.6,DNA_RNA-binding 3-helical bundle 
H1FNT--HANP1,a.4,84.6,DNA_RNA-binding 3-helical bundle 
H1FOO--H1OO--OSH1,a.4,99.0,DNA_RNA-binding 3-helical bundle 
H1FX,a.4,98.7,DNA_RNA-binding 3-helical bundle 
H2AFB1,a.22,93.7,Histone-fold 
H2AFB2;--H2AFB3--H2ABBD--H2AFB,a.22,99.9,Histone-fold 
H2AFJ,a.22,95.9,Histone-fold 
H2AFV--H2AV,a.22,87.6,Histone-fold 
H2AFX--H2AX,a.22,100.0,Histone-fold 
H2AFY2--MACROH2A2,c.50,97.1,Macro domain-like 
H2AFY2--MACROH2A2,a.22,100.0,Histone-fold 
H2AFY2--MACROH2A2,a.174,85.8,Double Clp-N motif 
H2AFY--MACROH2A1,c.50,98.7,Macro domain-like 
H2AFY--MACROH2A1,a.22,94.1,Histone-fold 
H2AFY--MACROH2A1,a.174,83.6,Double Clp-N motif 
H2AFZ--H2AZ,a.22,90.5,Histone-fold 
H2BFM,a.22,84.9,Histone-fold 
H2BFS,a.22,81.5,Histone-fold 
H2BFWT,a.22,80.4,Histone-fold 
H3F3A--H3.3A--H3F3--PP781;--H3F3B--H3.3B,a.22,88.1,Histone-fold 
H3F3C,a.22,87.5,Histone-fold 
H6PD--GDH,d.81,100.0,FwdE_GAPDH domain-like 
H6PD--GDH,c.2,99.9,NAD(P)-binding Rossmann-fold domains 
H6PD--GDH,c.124,93.7,NagB_RpiA_CoA transferase-like 
HAAO,b.82,89.2,Double-stranded beta-helix 
HABP2--HGFAL--PHBP,g.3,97.0,Knottins (small inhibitors- toxins- lectins) 
HABP2--HGFAL--PHBP,b.47,100.0,Trypsin-like serine proteases 
HABP2--HGFAL--PHBP,g.14,99.6,Kringle-like 
HACD3--BIND1--PTPLAD1,b.15,91.4,HSP20-like chaperones 
HACE1--KIAA1320,a.118,99.8,alpha-alpha  uperhelix 
HACE1--KIAA1320,d.211,99.6,beta-hairpin-alpha-hairpin repeat 
HACE1--KIAA1320,d.148,100.0,Hect- E3 ligase catalytic domain 
HACL1--HPCL--HPCL2--PHYH2--HSPC279,c.36,82.5,Thiamin diphosphate-binding fold (THDP-binding) 
HACL1--HPCL--HPCL2--PHYH2--HSPC279,c.31,99.6,DHS-like NAD_FAD-binding domain 
HADHA--HADH,c.2,82.5,NAD(P)-binding Rossmann-fold domains 
HADHA--HADH,c.14,99.8,ClpP_crotonase 
HADHA--HADH,c.3,82.2,FAD_NAD(P)-binding domain 
HADHA--HADH,a.100,95.9,6-phosphogluconate dehydrogenase C-terminal domain-like 
HADHB--MSTP029,c.95,80.7,Thiolase-like 
HADH--HAD--HADHSC--SCHAD,c.4,95.4,Nucleotide-binding domain 
HADH--HAD--HADHSC--SCHAD,c.3,94.0,FAD_NAD(P)-binding domain 
HADH--HAD--HADHSC--SCHAD,c.2,93.9,NAD(P)-binding Rossmann-fold domains 
HADH--HAD--HADHSC--SCHAD,a.100,99.6,6-phosphogluconate dehydrogenase C-terminal domain-like 
HADH--HAD--HADHSC--SCHAD,c.5,94.5,MurCD N-terminal domain 
HAGH--GLO2--HAGH1,d.157,94.5,Metallo-hydrolase_oxidoreductase 
HAGHL,d.157,97.8,Metallo-hydrolase_oxidoreductase 
HAL--HIS,a.127,100.0,L-aspartase-like 
HAND1--BHLHA27--EHAND,a.38,95.4,HLH-like 
HAND2--BHLHA26--DHAND,a.38,94.9,HLH-like 
HAO1--GOX1--HAOX1,c.1,89.2,TIM beta_alpha-barrel 
HAO2--HAOX2--GIG16,c.1,82.8,TIM beta_alpha-barrel 
HAPLN1--CRTL1,d.169,99.4,C-type lectin-like 
HAPLN1--CRTL1,b.1,93.0,Immunoglobulin-like beta-sandwich 
HAPLN2--BRAL1,b.1,95.5,Immunoglobulin-like beta-sandwich 
HAPLN2--BRAL1,d.169,99.5,C-type lectin-like 
HAPLN4--BRAL2--KIAA1926,b.1,96.2,Immunoglobulin-like beta-sandwich 
HAPLN4--BRAL2--KIAA1926,d.169,99.3,C-type lectin-like 
HARS2--HARSL--HARSR--HO3,c.51,95.8,Anticodon-binding domain-like 
HARS2--HARSL--HARSR--HO3,d.104,87.7,Class II aaRS and biotin synthetases 
HARS2--HARSL--HARSR--HO3,c.44,82.9,Phosphotyrosine protein phosphatases I-like 
HARS--HRS,c.51,94.9,Anticodon-binding domain-like 
HARS--HRS,a.16,96.3,S15_NS1 RNA-binding domain 
HARS--HRS,d.104,81.9,Class II aaRS and biotin synthetases 
HAS1--HAS,c.68,96.4,Nucleotide-diphospho-sugar transferases 
HAS2,c.68,97.5,Nucleotide-diphospho-sugar transferases 
HAS3,c.68,97.4,Nucleotide-diphospho-sugar transferases 
HAT1--KAT1,d.108,81.7,Acyl-CoA N-acyltransferases (Nat) 
HAVCR1--KIM1--TIM1--TIMD1,b.1,96.6,Immunoglobulin-like beta-sandwich 
HAVCR2--TIM3--TIMD3,b.1,94.1,Immunoglobulin-like beta-sandwich 
HBA1;--HBA2,a.1,98.8,Globin-like 
HBB,a.1,98.9,Globin-like 
HBD,a.1,98.8,Globin-like 
HBE1--HBE,a.1,99.1,Globin-like 
HBEGF--DTR--DTS--HEGFL,g.3,85.8,Knottins (small inhibitors- toxins- lectins) 
HBG1--PRO2979,a.1,83.2,Globin-like 
HBG2,a.1,99.1,Globin-like 
HBM--HBAP2,a.1,98.4,Globin-like 
HBP1,b.145,99.7,AXH domain 
HBP1,a.21,97.6,HMG-box 
HBQ1,a.1,98.6,Globin-like 
HBS1L--HBS1--KIAA1038,c.37,96.9,P-loop containing nucleoside triphosphate hydrolases 
HBS1L--HBS1--KIAA1038,b.44,97.6,Elongation factor_aminomethyltransferase common domain 
HBS1L--HBS1--KIAA1038,a.5,99.8,RuvA C-terminal domain-like 
HBS1L--HBS1--KIAA1038,b.43,97.8,Reductase_isomerase_elongation factor common domain 
HBZ--HBZ2,a.1,99.1,Globin-like 
HCAR1--GPR104--GPR81--HCA1--FKSG80,f.13,99.9,Family A G protein-coupled receptor-like 
HCAR2--GPR109A--HCA2--HM74A--NIACR1,f.13,99.9,Family A G protein-coupled receptor-like 
HCAR3--GPR109B--HCA3--HM74B--NIACR2,f.13,99.9,Family A G protein-coupled receptor-like 
HCFC1--HCF1--HFC1,b.68,99.4,6-bladed beta-propeller 
HCFC1--HCF1--HFC1,b.1,86.7,Immunoglobulin-like beta-sandwich 
HCFC1--HCF1--HFC1,b.69,99.3,7-bladed beta-propeller 
HCFC2,b.68,99.8,6-bladed beta-propeller 
HCFC2,b.1,91.5,Immunoglobulin-like beta-sandwich 
HCFC2,b.69,99.4,7-bladed beta-propeller 
HCK,d.144,100.0,Protein kinase-like (PK-like) 
HCK,b.34,99.1,SH3-like barrel 
HCK,d.93,99.2,SH2-like 
